STRIKE_PRC,1,30,65,93,121,156,184,219,247,275,310,338,611,975
16560,0.9977,,,,,,,,,,,,,
16570,0.9902,,,,,,,,,,,,,
16575,0.9981,0.8765,0.8264,,,,,,,,,,,
16580,0.9975,,,,,,,,,,,,,
16590,0.9975,,,,,,,,,,,,,
16600,0.9973,0.8746,0.8245,0.7978,0.7824,0.7701,,0.7535,0.7488,0.7442,0.7401,0.7376,0.7208,0.7136
16610,0.9973,,,,,,,,,,,,,
16620,0.9973,,,,,,,,,,,,,
16625,0.9982,0.8725,0.8227,,,,,,,,,,,
16630,0.9975,,,,,,,,,,,,,
16640,0.9975,,,,,,,,,,,,,
16650,0.9972,0.8704,0.8206,,,,,,,,,,,
16660,0.988,,,,,,,,,,,,,
16670,0.9972,,,,,,,,,,,,,
16675,0.9953,0.8687,0.8186,,,,,,,,,,,
16680,0.9972,,,,,,,,,,,,,
16690,0.9972,,,,,,,,,,,,,
16700,0.9937,0.8665,0.8165,0.7896,0.7747,0.763,,,0.7424,0.738,,0.7317,0.7162,
16710,0.9972,,,,,,,,,,,,,
16720,0.9972,,,,,,,,,,,,,
16725,0.9875,0.8644,0.8144,,,,,,,,,,,
16730,0.9871,,,,,,,,,,,,,
16740,0.9968,,,,,,,,,,,,,
16750,0.9968,0.8621,0.8123,,,,,,,,,,,
16760,0.9879,,,,,,,,,,,,,
16770,0.9871,,,,,,,,,,,,,
16775,0.9977,0.8604,0.8102,,,,,,,,,,,
16780,0.9876,,,,,,,,,,,,,
16790,0.9965,,,,,,,,,,,,,
16800,0.9965,0.8581,0.808,0.7819,0.7671,0.7557,,0.74,0.7361,0.7317,0.728,0.7258,0.7115,0.706
16810,0.9861,,,,,,,,,,,,,
16820,0.9968,,,,,,,,,,,,,
16825,0.9872,0.8557,0.8049,,,,,,,,,,,
16830,0.9963,,,,,,,,,,,,,
16840,0.9963,,,,,,,,,,,,,
16850,0.9961,0.8539,0.8026,,,,,,,,,,,
16860,0.9961,,,,,,,,,,,,,
16870,0.9961,,,,,,,,,,,,,
16875,0.9975,0.8511,0.8006,,,,,,,,,,,
16880,0.9961,,,,,,,,,,,,,
16890,0.9959,,,,,,,,,,,,,
16900,0.9959,0.8487,0.7982,0.7739,0.759,0.7482,,,0.7292,0.7252,,0.7195,0.7067,
16910,0.9923,,,,,,,,,,,,,
16920,0.9866,,,,,,,,,,,,,
16925,0.9971,0.8464,0.7963,,,,,,,,,,,
16930,0.9959,,,,,,,,,,,,,
16940,0.9973,,,,,,,,,,,,,
16950,0.9973,0.8438,0.7935,,,,,,,,,,,
16960,0.9975,,,,,,,,,,,,,
16970,0.9973,,,,,,,,,,,,,
16975,0.9969,0.8414,0.7911,,,,,,,,,,,
16980,0.9975,,,,,,,,,,,,,
16990,0.9973,,,,,,,,,,,,,
17000,0.9952,0.8389,0.7878,0.765,0.7503,0.7404,0.7331,0.7263,0.7224,0.7186,0.7153,0.7134,0.7019,0.6984
17010,0.9911,,,,,,,,,,,,,
17020,0.991,,,,,,,,,,,,,
17025,0.9967,0.8367,0.7858,,,,,,,,,,,
17030,0.991,,,,,,,,,,,,,
17040,0.995,,,,,,,,,,,,,
17050,0.9907,0.8342,0.7841,,,,,,,,,,,
17060,0.9836,,,,,,,,,,,,,
17070,0.9948,,,,,,,,,,,,,
17075,0.9819,0.8317,0.7815,,,,,,,,,,,
17080,0.984,,,,,,,,,,,,,
17090,0.9946,,,,,,,,,,,,,
17100,0.9945,0.8292,0.7797,0.756,0.742,0.7323,0.7255,,0.7154,0.7118,,0.7071,0.697,
17110,0.9944,,,,,,,,,,,,,
17120,0.9833,,,,,,,,,,,,,
17125,0.9952,0.8269,0.7772,,,,,,,,,,,
17130,0.9943,,,,,,,,,,,,,
17140,0.9941,,,,,,,,,,,,,
17150,0.9893,0.8236,0.7749,,,,,,,,,,,
17160,0.9941,,,,,,,,,,,,,
17170,0.9811,,,,,,,,,,,,,
17175,0.9885,0.821,0.7724,,,,,,,,,,,
17180,0.9939,,,,,,,,,,,,,
17190,0.9939,,,,,,,,,,,,,
17200,0.9937,0.8186,0.7696,0.7468,0.7338,0.7241,0.7176,0.7117,0.7083,0.705,0.7023,0.7009,0.692,
17210,0.9936,,,,,,,,,,,,,
17220,0.9919,,,,,,,,,,,,,
17225,0.9938,0.8156,0.767,,,,,,,,,,,
17230,0.9934,,,,,,,,,,,,,
17240,0.9889,,,,,,,,,,,,,
17250,0.9935,0.8128,0.7643,,,,,,,,,,,
17260,0.9932,,,,,,,,,,,,,
17270,0.9815,,,,,,,,,,,,,
17275,0.9805,0.8099,0.7619,,,,,,,,,,,
17280,0.9935,,,,,,,,,,,,,
17290,0.9935,,,,,,,,,,,,,
17300,0.9932,0.806,0.7592,0.7374,0.7248,0.7157,0.7096,,0.7011,0.6981,,0.6944,0.6869,
17310,0.9809,,,,,,,,,,,,,
17320,0.9906,,,,,,,,,,,,,
17325,0.9807,0.8032,0.7563,,,,,,,,,,,
17330,0.9803,,,,,,,,,,,,,
17340,0.9922,,,,,,,,,,,,,
17350,0.9799,0.8003,0.7536,,,,,,,,,,,
17360,0.9798,,,,,,,,,,,,,
17370,0.9794,,,,,,,,,,,,,
17375,0.9927,0.796,0.7509,,,,,,,,,,,
17380,0.9793,,,,,,,,,,,,,
17390,0.9919,,,,,,,,,,,,,
17400,0.9907,0.7933,0.7483,0.7274,0.7154,0.707,0.7015,0.6965,0.6938,0.6911,0.6891,0.6879,0.6818,
17410,0.9911,,,,,,,,,,,,,
17420,0.9899,,,,,,,,,,,,,
17425,0.9885,0.7907,0.7455,,,,,,,,,,,
17430,0.9767,,,,,,,,,,,,,
17440,0.9907,,,,,,,,,,,,,
17450,0.9905,0.787,0.7425,,,,,,,,,,,
17460,0.9903,,,,,,,,,,,,,
17470,0.9901,,,,,,,,,,,,,
17475,0.9891,0.7843,0.7397,,,,,,,,,,,
17480,0.9867,,,,,,,,,,,,,
17490,0.9896,,,,,,,,,,,,,
17500,0.9888,0.7808,0.7368,0.7171,0.7059,0.6982,0.6931,,0.6863,0.684,,0.6813,0.6766,0.6785
17510,0.9891,,,,,,,,,,,,,
17520,0.9889,,,,,,,,,,,,,
17525,0.9881,0.7773,0.7339,,,,,,,,,,,
17530,0.9886,,,,,,,,,,,,,
17540,0.9886,,,,,,,,,,,,,
17550,0.9883,0.7752,0.7309,,,,,,,,,,,
17560,0.965,,,,,,,,,,,,,
17570,0.9742,,,,,,,,,,,,,
17575,0.9732,0.7717,0.7279,,,,,,,,,,,
17580,0.9644,,,,,,,,,,,,,
17590,0.9822,,,,,,,,,,,,,
17600,0.9845,0.7682,0.7251,0.7064,0.6961,0.6892,0.6847,0.6808,0.6788,0.6768,0.6753,0.6746,0.6713,
17610,0.9802,,,,,,,,,,,,,
17620,0.9715,,,,,,,,,,,,,
17625,0.9712,0.7646,0.7219,,,,,,,,,,,
17630,0.9803,,,,,,,,,,,,,
17640,0.9789,,,,,,,,,,,,,
17650,0.9606,0.7609,0.719,,,,,,,,,,,
17660,0.96,,,,,,,,,,,,,
17670,0.9775,,,,,,,,,,,,,
17675,0.9779,0.7573,0.7157,,,,,,,,,,,
17680,0.9684,,,,,,,,,,,,,
17690,0.9585,,,,,,,,,,,,,
17700,0.9676,0.7536,0.7126,0.6954,0.6861,0.68,0.676,,0.6711,0.6694,,0.6677,0.666,
17710,0.9755,,,,,,,,,,,,,
17720,0.9664,,,,,,,,,,,,,
17725,0.9746,0.7498,0.7094,,,,,,,,,,,
17730,0.9658,,,,,,,,,,,,,
17740,0.9651,,,,,,,,,,,,,
17750,0.9758,0.7461,0.7063,,,,,,,,,,,
17760,0.9552,,,,,,,,,,,,,
17770,0.964,,,,,,,,,,,,,
17775,0.9628,0.7422,0.7031,,,,,,,,,,,
17780,0.9635,,,,,,,,,,,,,
17790,0.9702,,,,,,,,,,,,,
17800,0.9516,0.7383,0.6999,0.6841,0.6758,0.6706,0.6673,0.6645,0.6632,0.6619,0.6611,0.6608,0.6607,
17810,0.9604,,,,,,,,,,,,,
17820,0.95,,,,,,,,,,,,,
17825,0.9581,0.7344,0.6964,,,,,,,,,,,
17830,0.9492,,,,,,,,,,,,,
17840,0.9484,,,,,,,,,,,,,
17850,0.9474,0.7303,0.6933,,,,,,,,,,,
17860,0.9347,,,,,,,,,,,,,
17870,0.9319,,,,,,,,,,,,,
17875,0.9293,0.7264,0.6899,,,,,,,,,,,
17880,0.931,,,,,,,,,,,,,
17890,0.9301,,,,,,,,,,,,,
17900,0.9284,0.7222,0.6865,0.6725,0.6654,0.6611,0.6583,,0.6552,0.6542,,0.6537,0.6552,
17910,0.9259,,,,,,,,,,,,,
17920,0.9772,,,,,,,,,,,,,
17925,0.9602,0.7181,0.6832,,,,,,,,,,,
17930,0.9724,,,,,,,,,,,,,
17940,0.9322,,,,,,,,,,,,,
17950,0.9145,0.7138,0.6798,,,,,,,,,,,
17960,0.909,,,,,,,,,,,,,
17970,0.947,,,,,,,,,,,,,
17975,0.9148,0.7095,0.6763,,,,,,,,,,,
17980,0.9155,,,,,,,,,,,,,
17990,0.9251,,,,,,,,,,,,,
18000,0.9333,0.7051,0.6728,0.6607,0.6547,0.6513,0.6491,0.6475,0.647,0.6464,0.6463,0.6465,0.6497,0.6577
18010,0.9452,,,,,,,,,,,,,
18020,0.9259,,,,,,,,,,,,,
18025,0.9289,0.7008,0.6693,,,,,,,,,,,
18030,0.9454,,,,,,,,,,,,,
18040,0.9447,,,,,,,,,,,,,
18050,0.9414,0.6963,0.6658,,,,,,,,,,,
18060,0.9414,,,,,,,,,,,,,
18070,0.9384,,,,,,,,,,,,,
18075,0.9374,0.6918,0.6622,,,,,,,,,,,
18080,0.9356,,,,,,,,,,,,,
18090,0.9329,,,,,,,,,,,,,
18100,0.9333,0.6872,0.6588,0.6486,0.6437,0.6412,0.6397,0.6388,0.6386,0.6384,0.6387,0.6391,0.6442,
18110,0.9302,,,,,,,,,,,,,
18120,0.9306,,,,,,,,,,,,,
18125,0.9267,0.6826,0.6551,,,,,,,,,,,
18130,0.9279,,,,,,,,,,,,,
18140,0.9239,,,,,,,,,,,,,
18150,0.9234,0.6779,0.6516,,,,,,,,,,,
18160,0.9219,,,,,,,,,,,,,
18170,0.9171,,,,,,,,,,,,,
18175,0.9162,0.6731,0.6479,,,,,,,,,,,
18180,0.9142,,,,,,,,,,,,,
18190,0.9125,,,,,,,,,,,,,
18200,0.9097,0.6683,0.6443,0.636,0.6324,0.6309,0.6301,0.6298,0.6301,0.6303,0.631,0.6317,0.6386,0.6492
18210,0.9059,,,,,,,,,,,,,
18220,0.906,,,,,,,,,,,,,
18225,0.9006,0.6635,0.6406,,,,,,,,,,,
18230,0.9011,,,,,,,,,,,,,
18240,0.8974,,,,,,,,,,,,,
18250,0.8936,0.6586,0.6369,,,,,,,,,,,
18260,0.8845,,,,,,,,,,,,,
18270,0.8904,,,,,,,,,,,,,
18275,0.8881,0.6537,0.6331,,,,,,,,,,,
18280,0.8781,,,,,,,,,,,,,
18290,0.8832,,,,,,,,,,,,,
18300,0.8789,0.6487,0.6294,0.6231,0.6207,0.6204,0.6203,0.6208,0.6215,0.6221,0.6232,0.6242,0.633,
18310,0.876,,,,,,,,,,,,,
18320,0.8625,,,,,,,,,,,,,
18325,0.8695,0.6437,0.6254,,,,,,,,,,,
18330,0.8684,,,,,,,,,,,,,
18340,0.8634,,,,,,,,,,,,,
18350,0.8593,0.6387,0.6216,,,,,,,,,,,
18360,0.8552,,,,,,,,,,,,,
18370,0.8505,,,,,,,,,,,,,
18375,0.8482,0.6336,0.6177,,,,,,,,,,,
18380,0.8459,,,,,,,,,,,,,
18390,0.8413,,,,,,,,,,,,,
18400,0.8364,0.6284,0.6138,0.6098,0.6088,0.6096,0.6103,0.6116,0.6127,0.6138,0.6153,0.6166,0.6273,0.6407
18410,0.8205,,,,,,,,,,,,,
18420,0.815,,,,,,,,,,,,,
18425,0.8111,0.6231,0.6098,,,,,,,,,,,
18430,0.8177,,,,,,,,,,,,,
18440,0.8125,,,,,,,,,,,,,
18450,0.7942,0.6178,0.6058,,,,,,,,,,,
18460,0.789,,,,,,,,,,,,,
18470,0.7988,,,,,,,,,,,,,
18475,0.7941,0.6123,0.6017,,,,,,,,,,,
18480,0.7926,,,,,,,,,,,,,
18490,0.7879,,,,,,,,,,,,,
18500,0.7817,0.6069,0.5977,0.5961,0.5967,0.5987,0.6002,0.6022,0.6039,0.6054,0.6074,0.6089,0.6216,0.6363
18510,0.7744,,,,,,,,,,,,,
18520,0.7689,,,,,,,,,,,,,
18525,0.7657,0.6013,0.5936,,,,,,,,,,,
18530,0.7624,,,,,,,,,,,,,
18540,0.7554,,,,,,,,,,,,,
18550,0.7491,0.5957,0.5895,,,,,,,,,,,
18560,0.7424,,,,,,,,,,,,,
18570,0.7358,,,,,,,,,,,,,
18575,0.732,0.5901,0.5854,,,,,,,,,,,
18580,0.7287,,,,,,,,,,,,,
18590,0.7288,,,,,,,,,,,,,
18600,0.7216,0.5843,0.5812,0.5822,0.5843,0.5876,0.5899,0.5927,0.5949,0.5969,0.5993,0.6012,0.6158,0.632
18610,0.7068,,,,,,,,,,,,,
18620,0.6996,,,,,,,,,,,,,
18625,0.6956,0.5786,0.577,,,,,,,,,,,
18630,0.6917,,,,,,,,,,,,,
18640,0.6836,,,,,,,,,,,,,
18650,0.6756,0.5727,0.5728,,,,,,,,,,,
18660,0.6674,,,,,,,,,,,,,
18670,0.659,,,,,,,,,,,,,
18675,0.6548,0.5668,0.5685,,,,,,,,,,,
18680,0.6502,,,,,,,,,,,,,
18690,0.6414,,,,,,,,,,,,,
18700,0.6331,0.5609,0.5643,0.568,0.5718,0.5763,0.5795,0.5832,0.5859,0.5883,0.5912,0.5934,0.6101,
18725,0.6106,0.5549,0.56,,,,,,,,,,,
18750,0.5874,0.5489,0.5557,,,,,,,,,,,
18775,0.5635,0.5428,0.5514,,,,,,,,,,,
18800,0.5388,0.5367,0.547,0.5535,0.559,0.565,0.569,0.5735,0.5767,0.5796,0.583,0.5855,0.6043,0.6232
18825,0.5137,0.5305,0.5427,,,,,,,,,,,
18850,0.4884,0.5243,0.5383,,,,,,,,,,,
18875,0.4622,0.5181,0.5339,,,,,,,,,,,
18900,0.4357,0.5117,0.5294,0.5388,0.5461,0.5535,0.5584,0.5638,0.5675,0.5709,0.5748,0.5776,0.5984,
18925,0.4089,0.5053,0.5249,,,,,,,,,,,
18950,0.3826,0.4988,0.5204,,,,,,,,,,,
18975,0.3559,0.4922,0.5158,,,,,,,,,,,
19000,0.3292,0.4856,0.5112,0.5238,0.5329,0.5417,0.5475,0.5538,0.5581,0.562,0.5664,0.5695,0.5925,0.6144
19025,0.3033,0.479,0.5066,,,,,,,,,,,
19050,0.2784,0.4722,0.502,,,,,,,,,,,
19075,0.2539,0.4654,0.4973,,,,,,,,,,,
19100,0.2313,0.4586,0.4925,0.5083,0.5193,0.5296,0.5365,0.5437,0.5486,0.5529,0.5579,0.5614,0.5865,
19125,0.2088,0.4518,0.4878,,,,,,,,,,,
19150,0.1885,0.4449,0.483,,,,,,,,,,,
19175,0.1691,0.438,0.4782,,,,,,,,,,,
19200,0.1508,0.4311,0.4734,0.4925,0.5055,0.5174,0.5253,0.5334,0.5389,0.5437,0.5492,0.5531,0.5805,0.6054
19225,0.1344,0.4241,0.4686,,,,,,,,,,,
19250,0.1195,0.4172,0.4637,,,,,,,,,,,
19275,0.1054,0.4102,0.4589,,,,,,,,,,,
19300,0.0927,0.4032,0.454,0.4764,0.4914,0.5049,0.5138,0.523,0.529,0.5344,0.5405,0.5447,0.5744,
19325,0.0822,0.3961,0.4491,,,,,,,,,,,
19350,0.0722,0.389,0.4442,,,,,,,,,,,
19375,0.0632,0.3818,0.4393,,,,,,,,,,,
19400,0.0554,0.3746,0.4344,0.4601,0.4772,0.4923,0.5023,0.5124,0.5191,0.525,0.5316,0.5362,0.5683,0.5963
19425,0.0485,0.3674,0.4295,,,,,,,,,,,
19450,0.0431,0.3602,0.4246,,,,,,,,,,,
19475,0.0378,0.353,0.4196,,,,,,,,,,,
19500,0.0333,0.3457,0.4146,0.4437,0.4628,0.4796,0.4906,0.5018,0.509,0.5155,0.5227,0.5277,0.5621,0.5917
19525,0.0293,0.3385,0.4096,,,,,,,,,,,
19550,0.026,0.3313,0.4046,,,,,,,,,,,
19575,0.0232,0.3241,0.3995,,,,,,,,,,,
19600,0.0206,0.317,0.3944,0.4271,0.4483,0.4667,0.4788,0.491,0.4989,0.5059,0.5137,0.5191,0.5558,0.5871
19625,0.0185,0.3099,0.3893,,,,,,,,,,,
19650,0.0164,0.3029,0.3842,,,,,,,,,,,
19675,0.0146,0.2958,0.3791,,,,,,,,,,,
19700,0.0137,0.2887,0.3739,0.4103,0.4338,0.4538,0.467,0.4802,0.4887,0.4962,0.5047,0.5105,0.5496,
19725,0.012,0.2817,0.3688,,,,,,,,,,,
19750,0.0103,0.2746,0.3636,,,,,,,,,,,
19775,0.0098,0.2676,0.3585,,,,,,,,,,,
19800,0.0087,0.2606,0.3533,0.3932,0.419,0.4409,0.4551,0.4693,0.4784,0.4865,0.4955,0.5017,0.5432,0.5777
19825,0.0078,0.2537,0.3482,,,,,,,,,,,
19850,0.0072,0.2468,0.343,,,,,,,,,,,
19875,0.0065,0.24,0.3379,,,,,,,,,,,
19900,0.0062,0.2333,0.3328,0.3759,0.4039,0.4277,0.4432,0.4584,0.4682,0.4767,0.4863,0.493,0.5369,
19925,0.0055,0.2267,0.3277,,,,,,,,,,,
19950,0.0051,0.2202,0.3227,,,,,,,,,,,
