Price,Close,High,Low,Open,Volume,LogReturn
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,
Date,,,,,,
2024-06-10,187.05999755859375,187.22999572753906,183.7899932861328,184.07000732421875,34494500,0.014864526720524128
2024-06-11,187.22999572753906,187.77000427246094,184.5399932861328,187.05999755859375,27265100,0.0009083768397987709
2024-06-12,186.88999938964844,188.35000610351562,185.42999267578125,188.02000427246094,33984200,-0.0018175795783648761
2024-06-13,183.8300018310547,187.6699981689453,182.6699981689453,186.08999633789062,39721500,-0.016508777761010902
2024-06-14,183.66000366210938,183.72000122070312,182.22999572753906,183.0800018310547,25456400,-0.000925185330377967
2024-06-17,184.05999755859375,185.0,181.22000122070312,182.52000427246094,35601900,0.002175536021534634
2024-06-18,182.80999755859375,184.2899932861328,181.42999267578125,183.74000549316406,36659200,-0.006814429382413544
2024-06-20,186.10000610351562,186.50999450683594,182.72000122070312,182.91000366210938,44726800,0.017836847681061675
2024-06-21,189.0800018310547,189.27999877929688,185.86000061035156,187.8000030517578,72931800,0.015886019163884733
2024-06-24,185.57000732421875,191.0,185.3300018310547,189.3300018310547,50610400,-0.018738006784044702
2024-06-25,186.33999633789062,188.83999633789062,185.4199981689453,186.80999755859375,45898500,0.004140733544431204
2024-06-26,193.61000061035156,194.8000030517578,186.25999450683594,186.9199981689453,65103900,0.03827288718411035
2024-06-27,197.85000610351562,199.83999633789062,194.1999969482422,195.00999450683594,74397500,0.02166336912708652
2024-06-28,193.25,198.85000610351562,192.5,197.72999572753906,76930200,-0.02352451121310858
2024-07-01,197.1999969482422,198.3000030517578,192.82000732421875,193.49000549316406,41192000,0.020233739225558187
2024-07-02,200.0,200.42999267578125,195.92999267578125,197.27999877929688,45600000,0.01409893985494711
2024-07-03,197.58999633789062,200.02999877929688,196.75999450683594,199.94000244140625,31597900,-0.012123208336190894
2024-07-05,200.0,200.5500030517578,198.1699981689453,198.64999389648438,39858900,0.012123208336190851
2024-07-08,199.2899932861328,201.1999969482422,197.9600067138672,200.0399932861328,34767300,-0.0035563498917093785
2024-07-09,199.33999633789062,200.57000732421875,199.0500030517578,199.39999389648438,32700100,0.0002508745118109151
2024-07-10,199.7899932861328,200.11000061035156,197.69000244140625,200.0,32883800,0.0022548901390979956
2024-07-11,195.0500030517578,200.27000427246094,192.86000061035156,200.08999633789062,44565000,-0.02401082970854252
2024-07-12,194.49000549316406,196.47000122070312,193.8300018310547,194.8000030517578,30598500,-0.0028751754997392003
2024-07-15,192.72000122070312,196.19000244140625,190.8300018310547,194.55999755859375,40683200,-0.009142411458262565
2024-07-16,193.02000427246094,196.6199951171875,192.24000549316406,195.58999633789062,33994700,0.0015554679731073517
2024-07-17,187.92999267578125,191.5800018310547,185.99000549316406,191.35000610351562,48076100,-0.026724318518412248
2024-07-18,183.75,189.67999267578125,181.4499969482422,189.58999633789062,51043600,-0.022493376002440963
2024-07-19,183.1300048828125,184.92999267578125,180.11000061035156,181.13999938964844,43081800,-0.0033798282769946274
2024-07-22,182.5500030517578,185.05999755859375,182.47999572753906,185.0,39931900,-0.003172184996925187
2024-07-23,186.41000366210938,189.38999938964844,183.55999755859375,184.10000610351562,47537700,0.02092444370758336
2024-07-24,180.8300018310547,185.4499969482422,180.41000366210938,183.1999969482422,41532400,-0.03039119500388669
2024-07-25,179.85000610351562,183.89999389648438,176.8000030517578,182.91000366210938,44464200,-0.005434169444389781
2024-07-26,182.5,183.19000244140625,180.24000549316406,180.38999938964844,29506000,0.014626968944213104
2024-07-29,183.1999969482422,184.75,182.3800048828125,183.83999633789062,33270100,0.0038282625594168156
2024-07-30,181.7100067138672,185.86000061035156,179.3800048828125,184.72000122070312,39508600,-0.008166388972744573
2024-07-31,186.97999572753906,187.94000244140625,184.4600067138672,185.0500030517578,41667300,0.02858958980412218
2024-08-01,184.07000732421875,190.60000610351562,181.8699951171875,189.2899932861328,70435600,-0.015685476578311947
2024-08-02,167.89999389648438,168.77000427246094,160.5500030517578,166.75,141448400,-0.09194763210362274
2024-08-05,161.02000427246094,162.9600067138672,151.61000061035156,154.2100067138672,83149400,-0.041839920325843556
2024-08-06,161.92999267578125,165.0800018310547,158.5399932861328,161.7100067138672,59950800,0.005635490449044775
2024-08-07,162.77000427246094,167.5800018310547,161.42999267578125,166.5500030517578,48408200,0.005174089797253657
2024-08-08,165.8000030517578,166.69000244140625,162.5500030517578,165.1699981689453,44616200,0.0184440734555928
2024-08-09,166.94000244140625,168.5500030517578,165.85000610351562,166.39999389648438,36401000,0.0068522199395901024
2024-08-12,166.8000030517578,168.5500030517578,166.11000061035156,168.13999938964844,30072800,-0.0008389728264874979
2024-08-13,170.22999572753906,171.0399932861328,167.10000610351562,167.80999755859375,39237900,0.020354930507755713
2024-08-14,170.10000610351562,172.27999877929688,168.86000061035156,172.11000061035156,28843800,-0.0007639034445704183
2024-08-15,177.58999633789062,177.91000366210938,173.99000549316406,174.86000061035156,51698500,0.043090966761615855
2024-08-16,177.05999755859375,178.33999633789062,176.25999450683594,177.0399932861328,31489200,-0.002988857651035908
2024-08-19,178.22000122070312,178.3000030517578,176.16000366210938,177.63999938964844,31129800,0.006530104639669463
2024-08-20,178.8800048828125,179.00999450683594,177.42999267578125,177.9199981689453,26255200,0.0036964682293246748
2024-08-21,180.11000061035156,182.38999938964844,178.88999938964844,179.9199981689453,35599100,0.006852561474421805
2024-08-22,176.1300048828125,181.47000122070312,175.67999267578125,181.3800048828125,32047500,-0.02234539227075752
2024-08-23,177.0399932861328,178.97000122070312,175.24000549316406,177.33999633789062,29150100,0.005153271352930898
2024-08-26,175.5,177.47000122070312,174.3000030517578,176.6999969482422,22366200,-0.008736614913990125
2024-08-27,173.1199951171875,174.88999938964844,172.25,174.14999389648438,29842000,-0.013654075452589952
2024-08-28,170.8000030517578,173.69000244140625,168.9199981689453,173.69000244140625,29045000,-0.013491668231426824
2024-08-29,172.1199951171875,174.2899932861328,170.80999755859375,173.22000122070312,26407800,0.007698580379841969
2024-08-30,178.5,178.89999389648438,172.60000610351562,172.77999877929688,43429400,0.036396721617948
2024-09-03,176.25,178.25999450683594,175.25999450683594,177.5500030517578,37817500,-0.012685159527315687
2024-09-04,173.3300018310547,175.97999572753906,172.5399932861328,174.47999572753906,30309200,-0.016706139175178974
2024-09-05,177.88999938964844,179.8800048828125,175.0,175.0,40170500,0.025968075788917713
2024-09-06,171.38999938964844,178.3800048828125,171.16000366210938,177.24000549316406,41466500,-0.03722372046282126
2024-09-09,175.39999389648438,175.85000610351562,173.50999450683594,174.52999877929688,29037400,0.023127387297091972
2024-09-10,179.5500030517578,180.5,176.7899932861328,177.49000549316406,36233800,0.02338469252840609
2024-09-11,184.52000427246094,184.99000549316406,175.72999572753906,180.10000610351562,42564700,0.02730414417528586
2024-09-12,187.0,187.41000366210938,183.5399932861328,184.8000030517578,33622500,0.013350735010507195
2024-09-13,186.49000549316406,188.5,185.91000366210938,187.0,26495400,-0.002730969055689944
2024-09-16,184.88999938964844,185.80999755859375,183.36000061035156,185.2899932861328,26065500,-0.008616597457795744
2024-09-17,186.8800048828125,189.4499969482422,186.13999938964844,186.85000610351562,26091700,0.010705675426824473
2024-09-18,186.42999267578125,188.8000030517578,185.05999755859375,186.4499969482422,34448100,-0.002410931547252041
2024-09-19,189.8699951171875,190.99000549316406,188.47000122070312,190.0399932861328,39543200,0.018283807518041345
2024-09-20,191.60000610351562,191.83999633789062,187.41000366210938,190.22999572753906,100378600,0.009070295653554553
2024-09-23,193.8800048828125,194.4499969482422,190.57000732421875,191.63999938964844,36993100,0.011829538769620484
2024-09-24,193.9600067138672,195.3699951171875,190.1300048828125,194.27000427246094,43478900,0.00041255068996117736
2024-09-25,192.52999877929688,193.9499969482422,192.16000366210938,193.75,26391100,-0.007400007450933529
2024-09-26,191.16000366210938,194.52999877929688,189.5399932861328,194.30999755859375,36334900,-0.007141186533660476
2024-09-27,187.97000122070312,190.89999389648438,187.33999633789062,190.67999267578125,36002300,-0.0168284107446147
2024-09-30,186.3300018310547,188.49000549316406,184.64999389648438,187.13999938964844,41583900,-0.008763077056375612
2024-10-01,185.1300048828125,186.19000244140625,183.4499969482422,184.89999389648438,36044900,-0.006460997690134298
2024-10-02,184.75999450683594,186.60000610351562,184.0399932861328,184.44000244140625,23704100,-0.002000651545077023
2024-10-03,181.9600067138672,183.44000244140625,180.8800048828125,183.0500030517578,30204300,-0.015270736231762942
2024-10-04,186.50999450683594,187.60000610351562,183.60000610351562,185.75,40890300,0.024697907897679776
2024-10-07,180.8000030517578,183.60000610351562,180.25,182.9499969482422,42364200,-0.031093362659704415
2024-10-08,182.72000122070312,183.08999633789062,180.9199981689453,181.9199981689453,26372100,0.010563468311108654
2024-10-09,185.1699981689453,185.85000610351562,182.0500030517578,182.82000732421875,26343100,0.013319379012842232
2024-10-10,186.64999389648438,188.1300048828125,185.8300018310547,187.1300048828125,27785000,0.00796086049904925
2024-10-11,188.82000732421875,189.92999267578125,186.3000030517578,186.6300048828125,25751600,0.01155904643352474
2024-10-14,187.5399932861328,189.8300018310547,187.36000061035156,189.77999877929688,22614400,-0.006802098901968148
2024-10-15,187.69000244140625,188.41000366210938,184.5800018310547,187.6300048828125,32178900,0.0007995584839864811
2024-10-16,186.88999938964844,187.77999877929688,185.61000061035156,187.0500030517578,23456800,-0.0042714734594326426
2024-10-17,187.52999877929688,188.94000244140625,186.0,188.22000122070312,25039400,0.003418620886077508
2024-10-18,188.99000549316406,190.74000549316406,186.27999877929688,187.14999389648438,37417700,0.007755306570388279
2024-10-21,189.07000732421875,189.4600067138672,186.39999389648438,188.0500030517578,24639400,0.0004232229251258213
2024-10-22,189.6999969482422,191.52000427246094,186.97999572753906,188.35000610351562,29650600,0.0033265052557146266
2024-10-23,184.7100067138672,189.16000366210938,183.69000244140625,188.85000610351562,31937100,-0.026656796914304174
2024-10-24,186.3800048828125,187.11000061035156,183.86000061035156,185.25,21647400,0.009000562616286057
2024-10-25,187.8300018310547,190.4499969482422,187.52999877929688,187.85000610351562,29362100,0.00774968161813032
2024-10-28,188.38999938964844,190.2100067138672,188.2100067138672,189.57000732421875,27930800,0.0029769707636567114
2024-10-29,190.8300018310547,191.4600067138672,187.82000732421875,188.5800018310547,35690200,0.01286871001658346
2024-10-30,192.72999572753906,195.61000061035156,192.4199981689453,194.6999969482422,37707600,0.009907234588807736
2024-10-31,186.39999389648438,190.60000610351562,185.22999572753906,190.50999450683594,75146800,-0.03339535403553647
2024-11-01,197.92999267578125,200.5,197.02000427246094,199.0,99687800,0.060018526321249224
2024-11-04,195.77999877929688,197.3300018310547,194.30999755859375,196.4499969482422,38492100,-0.01092182223034851
2024-11-05,199.5,199.82000732421875,195.99000549316406,196.0399932861328,30564800,0.018822662731709527
2024-11-06,207.08999633789062,207.5500030517578,199.13999938964844,200.00999450683594,72292200,0.03733922736991443
2024-11-07,210.0500030517578,212.25,207.19000244140625,207.44000244140625,52878400,0.014192148444279072
2024-11-08,208.17999267578125,209.9600067138672,207.44000244140625,209.72000122070312,36075800,-0.008942557238934116
2024-11-11,206.83999633789062,209.64999389648438,205.58999633789062,208.5,35456000,-0.006457525082191786
2024-11-12,208.91000366210938,209.5399932861328,206.00999450683594,208.3699951171875,38942900,0.009958024917575062
2024-11-13,214.10000610351562,215.08999633789062,209.13999938964844,209.39999389648438,46212900,0.024539669362855586
2024-11-14,211.47999572753906,215.89999389648438,210.8800048828125,214.16000366210938,42620300,-0.012312812938838414
2024-11-15,202.61000061035156,207.33999633789062,199.61000061035156,206.75999450683594,86591100,-0.04284745921407266
2024-11-18,201.6999969482422,204.6699981689453,200.9499969482422,204.14999389648438,36512500,-0.004501522120521847
2024-11-19,204.61000061035156,205.3000030517578,198.77999877929688,199.3300018310547,31197900,0.01432430133148399
2024-11-20,202.8800048828125,203.1300048828125,199.4499969482422,202.97999572753906,32769000,-0.008491035845116046
2024-11-21,198.3800048828125,203.49000549316406,195.75,203.49000549316406,58800000,-0.022430287385072762
2024-11-22,197.1199951171875,199.25999450683594,196.75,198.25,31530800,-0.00637175235688548
2024-11-25,201.4499969482422,201.9499969482422,199.0,199.27999877929688,40685700,0.021728540914003922
2024-11-26,207.86000061035156,208.0,201.7899932861328,201.89999389648438,41673700,0.03132358260823746
2024-11-27,205.74000549316406,207.63999938964844,205.0500030517578,206.97999572753906,28061600,-0.010251516694207487
2024-11-29,207.88999938964844,208.1999969482422,204.58999633789062,205.8300018310547,24892400,0.010395828320660513
2024-12-02,210.7100067138672,212.99000549316406,209.50999450683594,209.9600067138672,39523200,0.01347372166869659
2024-12-03,213.44000244140625,214.02000427246094,209.64999389648438,210.30999755859375,32214800,0.012872961773847143
2024-12-04,218.16000366210938,220.0,215.75,215.9600067138672,48745700,0.021872981158048213
2024-12-05,220.5500030517578,222.14999389648438,217.3000030517578,218.02999877929688,41140200,0.01089568506430291
2024-12-06,227.02999877929688,227.14999389648438,220.60000610351562,220.75,44178100,0.0289577215747153
2024-12-09,226.08999633789062,230.0800018310547,225.6699981689453,227.2100067138672,46819400,-0.004149028072046304
2024-12-10,225.0399932861328,229.05999755859375,224.1999969482422,226.08999633789062,31199900,-0.004654999543156226
2024-12-11,230.25999450683594,231.1999969482422,226.25999450683594,226.41000366210938,35385800,0.02293094704166905
2024-12-12,228.97000122070312,231.08999633789062,227.6300048828125,229.8300018310547,28204100,-0.005618085452278564
2024-12-13,227.4600067138672,230.1999969482422,225.86000061035156,228.39999389648438,28768100,-0.006616567663893641
2024-12-16,232.92999267578125,233.0,228.00999450683594,230.22999572753906,37552100,0.023763519526408726
2024-12-17,231.14999389648438,232.72999572753906,227.85000610351562,232.38999938964844,35948100,-0.0076711237701660145
2024-12-18,220.52000427246094,231.39999389648438,220.11000061035156,230.77000427246094,43281400,-0.047078410933269275
2024-12-19,223.2899932861328,226.08999633789062,222.9199981689453,224.91000366210938,39918700,0.012482931876037162
2024-12-20,224.9199981689453,226.2100067138672,218.72999572753906,219.83999633789062,88279200,0.007273430311082978
2024-12-23,225.05999755859375,226.8800048828125,223.89999389648438,225.00999450683594,28070000,0.0006222471909635992
2024-12-24,229.0500030517578,229.13999938964844,226.1300048828125,226.94000244140625,15007500,0.017573311182246015
2024-12-26,227.0500030517578,228.5,226.6699981689453,228.5,16146700,-0.00877006267142877
2024-12-27,223.75,226.02999877929688,220.89999389648438,225.60000610351562,27367100,-0.014640913829901727
2024-12-30,221.3000030517578,223.0,218.42999267578125,220.05999755859375,28321200,-0.011010096307821616
2024-12-31,219.38999938964844,223.22999572753906,218.94000244140625,222.97000122070312,24819700,-0.008668295678212696
2025-01-02,220.22000122070312,225.14999389648438,218.19000244140625,222.02999877929688,33956600,0.0037760870596221323
2025-01-03,224.19000244140625,225.36000061035156,221.6199951171875,222.50999450683594,27515600,0.017866865271653997
2025-01-06,227.61000061035156,228.83999633789062,224.83999633789062,226.77999877929688,31849800,0.015139723199454136
2025-01-07,222.11000061035156,228.3800048828125,221.4600067138672,227.89999389648438,28084200,-0.02446088330127337
2025-01-08,222.1300048828125,223.52000427246094,220.1999969482422,223.19000244140625,25033300,9.006065292234922e-05
2025-01-10,218.94000244140625,221.7100067138672,216.5,221.4600067138672,36811500,-0.01446508722386957
2025-01-13,218.4600067138672,219.39999389648438,216.47000122070312,218.05999755859375,27262700,-0.002194768679336334
2025-01-14,217.75999450683594,221.82000732421875,216.1999969482422,220.44000244140625,24711700,-0.0032094484707197966
2025-01-15,223.35000610351562,223.57000732421875,220.75,222.8300018310547,31291300,0.025346561447878488
2025-01-16,220.66000366210938,224.64999389648438,220.30999755859375,224.4199981689453,24757300,-0.012117003196939351
2025-01-17,225.94000244140625,226.50999450683594,223.0800018310547,225.83999633789062,42370100,0.02364641617601076
2025-01-21,230.7100067138672,231.77999877929688,226.94000244140625,228.89999389648438,39951500,0.02089205157407654
2025-01-22,235.00999450683594,235.44000244140625,231.19000244140625,232.02000427246094,41448200,0.018466503377704703
2025-01-23,235.4199981689453,235.52000427246094,231.50999450683594,234.10000610351562,26404400,0.0017431021503980866
2025-01-24,234.85000610351562,236.39999389648438,232.92999267578125,234.5,25890700,-0.0024241067445138365
2025-01-27,235.4199981689453,235.61000061035156,225.86000061035156,226.2100067138672,49428300,0.002424106744513845
2025-01-28,238.14999389648438,241.77000427246094,233.97999572753906,234.2899932861328,41587200,0.01152955641148476
2025-01-29,237.07000732421875,240.38999938964844,236.14999389648438,239.02000427246094,26091700,-0.004545214548105975
2025-01-30,234.63999938964844,237.9499969482422,232.22000122070312,237.13999938964844,32020700,-0.01030306500192206
2025-01-31,237.67999267578125,240.2899932861328,236.41000366210938,236.5,36162400,0.012872778270920829
2025-02-03,237.4199981689453,239.25,232.89999389648438,234.05999755859375,37285900,-0.0010944834258047257
2025-02-04,242.05999755859375,242.52000427246094,238.02999877929688,239.00999450683594,29713800,0.01935490231141661
2025-02-05,236.1699981689453,238.32000732421875,235.1999969482422,237.02000427246094,38727300,-0.024633742288564034
2025-02-06,238.8300018310547,239.66000366210938,236.00999450683594,238.00999450683594,60897100,0.011200132499427723
2025-02-07,229.14999389648438,234.80999755859375,228.05999755859375,232.5,77539300,-0.041375225115693685
2025-02-10,233.13999938964844,233.9199981689453,229.1999969482422,230.5500030517578,35419900,0.01726234455405195
2025-02-11,232.75999450683594,233.44000244140625,230.1300048828125,231.9199981689453,23713700,-0.0016312726853763525
2025-02-12,228.92999267578125,231.17999267578125,228.16000366210938,230.4600067138672,32285200,-0.016591608211964908
2025-02-13,230.3699951171875,230.4199981689453,227.52000427246094,228.85000610351562,31346500,0.006270442838655877
2025-02-14,228.67999267578125,229.88999938964844,227.22999572753906,229.1999969482422,27031100,-0.007363076447512864
2025-02-18,226.64999389648438,229.3000030517578,223.72000122070312,228.82000732421875,42975100,-0.008916663909923439
2025-02-19,226.6300048828125,226.8300018310547,223.7100067138672,225.52000427246094,28566700,-8.819720145894445e-05
2025-02-20,222.8800048828125,225.1300048828125,221.80999755859375,224.77999877929688,30001700,-0.016685221316839496
2025-02-21,216.5800018310547,223.30999755859375,214.74000549316406,223.27999877929688,55323900,-0.028673529284667792
2025-02-24,212.7100067138672,217.72000122070312,212.4199981689453,217.4499969482422,42387600,-0.018030235415601108
2025-02-25,212.8000030517578,213.33999633789062,204.16000366210938,211.6300048828125,58958000,0.0004230045694208501
2025-02-26,214.35000610351562,218.16000366210938,213.08999633789062,214.94000244140625,39120600,0.00725744971005982
2025-02-27,208.74000549316406,219.97000122070312,208.3699951171875,218.35000610351562,40548600,-0.02652073681079192
2025-02-28,212.27999877929688,212.6199951171875,206.99000549316406,208.64999389648438,51771700,0.01681666750153127
2025-03-03,205.02000427246094,214.00999450683594,202.5500030517578,213.35000610351562,42948400,-0.03479859601476046
2025-03-04,203.8000030517578,206.8000030517578,197.42999267578125,200.11000061035156,60853100,-0.005968420431592876
2025-03-05,208.36000061035156,209.97999572753906,203.25999450683594,204.8000030517578,38610100,0.022128220043401252
2025-03-06,200.6999969482422,205.77000427246094,198.3000030517578,204.39999389648438,49863800,-0.037456115209580504
2025-03-07,199.25,202.27000427246094,192.52999877929688,199.49000549316406,59802800,-0.0072509229263983
2025-03-10,194.5399932861328,196.72999572753906,190.85000610351562,195.60000610351562,62350900,-0.023922554740530594
2025-03-11,196.58999633789062,200.17999267578125,193.39999389648438,193.89999389648438,54002900,0.010482560161564325
2025-03-12,198.88999938964844,201.52000427246094,195.2899932861328,200.72000122070312,43679300,0.011631581915007516
2025-03-13,193.88999938964844,198.8800048828125,191.82000732421875,198.1699981689453,41270800,-0.02546092021137873
2025-03-14,197.9499969482422,198.64999389648438,195.32000732421875,197.41000366210938,38096700,0.020723473340341268
2025-03-17,195.74000549316406,199.0,194.32000732421875,198.77000427246094,47341800,-0.011227182074080659
2025-03-18,192.82000732421875,194.0,189.3800048828125,192.52000427246094,40414900,-0.015030126840267754
2025-03-19,195.5399932861328,195.97000122070312,191.9600067138672,193.3800048828125,39442900,0.014007778521538292
2025-03-20,194.9499969482422,199.32000732421875,192.3000030517578,193.07000732421875,38921100,-0.0030218279679656837
2025-03-21,196.2100067138672,196.99000549316406,192.52000427246094,192.89999389648438,60056900,0.006442448675219972
2025-03-24,203.25999450683594,203.63999938964844,199.9499969482422,200.0,41625400,0.03530037223454001
2025-03-25,205.7100067138672,206.2100067138672,203.22000122070312,203.60000610351562,31171200,0.011981521917604297
2025-03-26,201.1300048828125,206.00999450683594,199.92999267578125,205.83999633789062,32855300,-0.022515953159889142
2025-03-27,201.36000061035156,203.7899932861328,199.27999877929688,200.88999938964844,27317700,0.001142864416179142
2025-03-28,192.72000122070312,199.25999450683594,191.8800048828125,198.4199981689453,52548200,-0.043855989217514546
2025-03-31,190.25999450683594,191.3300018310547,184.39999389648438,188.19000244140625,63547600,-0.012846835734262254
2025-04-01,192.1699981689453,193.92999267578125,187.1999969482422,187.86000061035156,41267300,0.00998885850959942
2025-04-02,196.00999450683594,198.33999633789062,187.66000366210938,187.66000366210938,53679200,0.019785262896236874
2025-04-03,178.41000366210938,184.1300048828125,176.9199981689453,183.0,95553600,-0.0940813573992858
2025-04-04,171.0,178.13999938964844,166.0,167.14999389648438,123159400,-0.04242073641032032
2025-04-07,175.25999450683594,183.41000366210938,161.3800048828125,162.0,109327100,0.024606997782102066
2025-04-08,170.66000366210938,185.89999389648438,168.57000732421875,185.22999572753906,87710400,-0.026597259717812963
2025-04-09,191.10000610351562,192.64999389648438,169.92999267578125,172.1199951171875,116804300,0.11312358861813517
2025-04-10,181.22000122070312,186.8699951171875,175.85000610351562,185.44000244140625,68302000,-0.053085113655140896
2025-04-11,184.8699951171875,185.86000061035156,178.0,179.92999267578125,50594300,0.019941079422269643
2025-04-14,182.1199951171875,187.44000244140625,179.22999572753906,186.83999633789062,48002500,-0.014987065296594422
2025-04-15,179.58999633789062,182.35000610351562,177.92999267578125,181.41000366210938,43642000,-0.013989329016472998
2025-04-16,174.3300018310547,179.10000610351562,171.41000366210938,176.2899932861328,51875300,-0.029726389380639047
2025-04-17,172.61000061035156,176.2100067138672,172.0,176.0,44468400,-0.00991534732389348
2025-04-21,167.32000732421875,169.60000610351562,165.2899932861328,169.60000610351562,48126100,-0.031126527586896723
2025-04-22,173.17999267578125,176.77999877929688,169.35000610351562,169.85000610351562,56607200,0.03442328337941731
2025-04-23,180.60000610351562,187.3800048828125,180.19000244140625,183.4499969482422,63470100,0.041953201051518486
2025-04-24,186.5399932861328,186.74000549316406,180.17999267578125,180.9199981689453,43763200,0.032360982528496264
2025-04-25,188.99000549316406,189.94000244140625,185.49000549316406,187.6199951171875,36414300,0.013048475365695443
2025-04-28,187.6999969482422,190.22000122070312,184.88999938964844,190.11000061035156,33224700,-0.0068492053390797475
2025-04-29,187.38999938964844,188.02000427246094,183.67999267578125,183.99000549316406,41667300,-0.0016529240033086564
2025-04-30,184.4199981689453,185.0500030517578,178.85000610351562,182.1699981689453,55176500,-0.01597624814818092
2025-05-01,190.1999969482422,191.80999755859375,187.5,190.6300048828125,74266000,0.030860378884021808
2025-05-02,189.97999572753906,192.8800048828125,186.39999389648438,191.44000244140625,77903500,-0.0011573530932636395
2025-05-05,186.35000610351562,188.17999267578125,185.52999877929688,186.50999450683594,35217500,-0.019292122294797282
2025-05-06,185.00999450683594,187.92999267578125,183.85000610351562,184.57000732421875,28513300,-0.00721681069789819
2025-05-07,188.27000427246094,190.99000549316406,185.00999450683594,185.5500030517578,21327166,0.017467277449547916
