STRIKE_PRC,1,30,65,93,121,156,184,219,247,275,310,338
15300,80.4998,46.3735,39.5897,37.5566,,34.3486,,,,,,29.632
15325,79.9052,,,,,,,,,,,
15350,79.3115,,,,,,,,,,,
15375,78.7188,,,,,,,,,,,
15400,78.5399,45.8742,39.2669,37.1478,35.47,34.1576,,32.2133,31.4488,30.6855,29.9633,29.4572
15425,77.9489,,,,,,,,,,,
15450,77.3588,,,,,,,,,,,
15475,76.7697,,,,,,,,,,,
15500,76.1815,45.4223,38.9711,36.7622,35.2051,33.9859,32.9415,,31.214,,,29.2949
15525,75.5943,,,,,,,,,,,
15550,75.008,,,,,,,,,,,
15575,74.4228,,,,,,,,,,,
15600,73.8384,44.9999,38.7183,36.4047,34.9623,33.8169,,31.6903,30.9924,30.2776,29.6127,29.1448
15625,73.255,,,,,,,,,,,
15650,72.6726,,,,,,,,,,,
15675,72.091,,,,,,,,,,,
15700,71.5105,44.3361,38.255,36.0745,,33.468,,,30.7865,,,29.008
15725,70.9308,,,,,,,,,,,
15750,70.7607,,,,,,,,,,,
15775,70.1827,,,,,,,,,,,
15800,69.6055,43.6312,37.7626,35.7724,34.5635,33.1388,,31.2313,30.5948,29.9241,29.3118,28.8894
15825,69.0293,,,,,,,,,,,
15850,68.454,,,,,,,,,,,
15875,67.8797,,,,,,,,,,,
15900,64.3749,42.9774,37.3061,35.4971,,32.8277,,,30.4182,,,28.7794
15925,66.7337,,,,,,,,,,,
15950,66.1621,,,,,,,,,,,
15975,65.5914,,,,,,,,,,,
16000,53.6814,42.3741,36.8792,35.2529,34.0,32.5387,31.5666,30.8512,30.2567,29.6258,29.0888,28.6936
16025,64.8581,,36.778,,,,,,,,,
16050,64.2898,,36.6771,,,,,,,,,
16075,63.7225,,36.5822,,,,,,,,,
16100,57.5877,41.8095,36.4903,35.038,33.6405,32.2823,,,30.122,29.5143,,28.5752
16125,62.5904,,36.3957,,,,,,,,,
16150,62.0258,,36.3071,,,,,,,,,
16175,61.462,,36.2187,,,,,,,,,
16200,60.8991,41.3115,36.1332,34.8497,33.3075,32.0193,,30.5036,29.9911,29.3995,28.8493,28.3641
16225,60.3371,,36.0395,,,,,,,,,
16250,59.776,,35.9715,,,,,,,,,
16275,59.6183,,35.8896,,,,,,,,,
16300,59.0587,40.8681,35.8362,34.426,33.0041,31.8031,,,29.8614,29.2982,,28.1516
16325,58.4999,40.7677,35.746,,,,,,,,,
16350,57.9421,40.6675,35.6758,,,,,,,,,
16375,57.3851,40.5787,35.6087,,,,,,,,,
16400,56.8289,40.4901,35.5417,34.0416,32.7151,31.5623,,30.2406,29.7341,29.0334,28.3831,27.9262
16410,57.0078,,,,,,,,,,,
16420,56.7857,,,,,,,,,,,
16425,56.6746,40.4129,35.4805,,,,,,,,,
16430,56.5636,,,,,,,,,,,
16440,56.3417,,,,,,,,,,,
16450,56.12,40.3246,35.4251,,,,,,,,,
16460,55.8984,,,,,,,,,,,
16470,55.6769,,,,,,,,,,,
16475,55.5662,40.2174,35.3585,,,,,,,,,
16480,55.4555,,,,,,,,,,,
16490,55.4589,,,,,,,,,,,
16500,49.3904,40.0363,35.326,33.6773,32.4336,31.4016,30.6531,,29.4674,28.7955,,27.7413
16510,54.9806,,,,,,,,,,,
16520,54.7417,,,,,,,,,,,
16525,54.6223,39.8636,35.254,,,,,,,,,
16530,54.5029,,,,,,,,,,,
16540,54.2643,,,,,,,,,,,
16550,54.0258,39.6952,35.1991,,,,,,,,,
16560,53.7875,,,,,,,,,,,
16570,53.7205,,,,,,,,,,,
16575,53.6014,39.5232,35.1556,,,,,,,,,
16580,53.4824,,,,,,,,,,,
16590,53.2444,,,,,,,,,,,
16600,53.0067,39.3636,35.0483,33.3274,32.2122,31.2292,,29.8363,29.2262,28.5589,27.952,27.5461
16610,52.769,,,,,,,,,,,
16620,52.5315,,,,,,,,,,,
16625,52.4128,39.2002,34.9276,,,,,,,,,
16630,52.2942,,,,,,,,,,,
16640,52.0569,,,,,,,,,,,
16650,51.9907,39.0453,34.8071,,,,,,,,,
16660,51.7537,,,,,,,,,,,
16670,51.5169,,,,,,,,,,,
16675,51.3986,38.8946,34.6891,,,,,,,,,
16680,51.2803,,,,,,,,,,,
16690,51.0437,,,,,,,,,,,
16700,50.8074,38.7443,34.5735,33.0251,31.9847,31.0774,,,28.9873,28.3284,,27.364
16710,50.9122,,,,,,,,,,,
16720,50.676,,,,,,,,,,,
16725,50.558,38.5983,34.4603,,,,,,,,,
16730,50.44,,,,,,,,,,,
16740,50.2041,,,,,,,,,,,
16750,49.9684,38.4606,34.3496,,,,,,,,,
16760,49.9031,,,,,,,,,,,
16770,49.6676,,,,,,,,,,,
16775,49.5499,38.3231,34.2392,,,,,,,,,
16780,49.4322,,,,,,,,,,,
16790,49.197,,,,,,,,,,,
16800,48.962,38.19,34.1333,32.7566,31.7985,30.9238,,29.3214,28.7586,28.1266,27.5989,27.2259
16810,48.8972,,,,,,,,,,,
16820,46.0256,,,,,,,,,,,
16825,48.3749,38.0611,34.0299,,,,,,,,,
16830,48.5977,,,,,,,,,,,
16840,48.3631,,,,,,,,,,,
16850,48.2986,37.9364,33.9288,,,,,,,,,
16860,47.7245,,,,,,,,,,,
16870,47.9999,,,,,,,,,,,
16875,47.8828,37.8161,33.828,,,,,,,,,
16880,47.7658,,,,,,,,,,,
16890,47.3621,,,,,,,,,,,
16900,47.4678,37.7079,33.7361,32.5037,31.6448,30.5902,,,28.5529,27.9408,,27.0746
16910,47.2341,,,,,,,,,,,
16920,47.0005,,,,,,,,,,,
16925,46.8838,37.6159,33.6379,,,,,,,,,
16930,46.7671,,,,,,,,,,,
16940,46.5339,,,,,,,,,,,
16950,46.3007,37.4842,33.5464,,,,,,,,,
16960,46.2372,,,,,,,,,,,
16970,46.1737,,,,,,,,,,,
16975,46.0573,37.3967,33.4595,,,,,,,,,
16980,45.7716,,,,,,,,,,,
16990,45.7083,,,,,,,,,,,
17000,45.645,37.3132,33.3746,32.2861,31.447,30.2859,29.4952,28.8639,28.355,27.7619,27.2766,26.9238
17010,45.5818,,,,,,,,,,,
17020,45.1804,,,,,,,,,,,
17025,45.2335,37.226,33.284,,,,,,,,,
17030,45.2865,,,,,,,,,,,
17040,45.2235,,,,,,,,,,,
17050,44.9915,37.135,33.2064,,,,,,,,,
17060,44.9287,,,,,,,,,,,
17070,44.697,,,,,,,,,,,
17075,44.5812,37.0323,33.1375,,,,,,,,,
17080,44.8031,,,,,,,,,,,
